sad|It's hard to wait around for something you know might never happen, but it's even harder to give up when it's everything you want.
sad|You can never love people as much as you can miss them
angry|Never forget what someone says to you when they are angry, because that's when the truth comes out.
angry|Do me a Favour? Get two breeze blocks tie them round your feet, AND GO JUMP OFF A F'ING BRIDGE!
sad|This is the problem with getting attached to someone, when they leave, you just feel lost.
sad|The worst feeling in the world is knowing you've been used and lied to.
sad|Every man has his secret sorrows which the world knows not; and often times we call a man cold when he is only sad.
happy|One big reason to smile is because it is contagious. When somebody catches you smiling, they will want to smile too.
sad|It's hard to forget someone who gave you so much to remember.
calm|All I insist on, and nothing else, is that you should show the whole world that you are not afraid. Be silent, if you choose; but when it is necessary, speak ' and speak in such a way that people will remember it. Wolfgang Amadeus Mozart
calm|There are some things you learn best in calm, and some in storm. 
sad|Some days are just bad days, that's all. You have to experience sadness to know happiness, and I remind myself that not every day is going to be a good day, that's just the way it is!
calm|Silence is the element in which great things fashion themselves together. 
angry|I want an application that will automatically unfriend all the people who've been friends with me for over a year and have never liked or commented on any of my posts or messaged me.
angry|If you are patient in one moment of anger, you will escape a hundred days of sorrow. -Chinese Proverb
calm|When the expected occurred, never panic, by keep calming, you gain control over the situation. 
sad|We always ignore the ones who adore us, and adore the ones who ignore us.
sad|And someday, I hope that my sadness will be replaced by something beautiful.
calm|The key to everything is patience. You get the chicken by hatching the egg, not by smashing it.
angry|Sometimes one middle finger isn't enough to let someone know how you feel. That's why you have two hands.
sad|Waiting for you is like waiting for rain in a drought – useless and disappointing.
sad|Don't let little stupid things break your happiness.
angry|I'm actually a good girl.. with bad habits and anger issues.. so please don't fuck with me.
sad|Best friends are there for you. But real best friends? They aren't exist…
happy|﻿Jumping for joy is good exercise.
sad|If my absence doesn't affect your life then my presence has no meaning in it.
angry|You should have two Facebook accounts. One for each face.
calm|The choice I make today will determine what I will be tomorrow.
calm|Always trying to cool myself.
angry|All angry persons are to be treated, by the prudent, as children.
happy|I'm lucky enough to be with someone, and I am happy.
happy|Happiness is just waiting for me to reach it, I know it now, so I just grabbed it on my way out.
happy|I am happy to continue my journey through time.
angry|Anger blows out the lamp of the mind.
sad|Don't ever put your happiness in someone else's hands. They'll drop it. They'll drop it every time.
angry|I am a danger to myself when I get angry.
sad|I love crying in the rain. because when i do, no one can hear the pain.
angry|From now on you are nothing for me, get lost ??????
angry|Lie to a girl once and she will doubt everything you say after that'!
angry|I Am Mad At Myself Not You, so mind your own business.
angry|The number of words in your Starbucks coffee order is equal to the number of times I wanna kick the back of your head while standing in line.
happy|Don't waste a minute not being happy. If one window closes, run to the next window or break down the door.
sad|Pleasure of love lasts but a moment. Pain of love lasts a lifetime.
angry|Never forget what someone says to you when they are angry...that's when the truth comes out.
sad|﻿The most painful memory is that.. when I walked away and you let me go.
angry|There are no words to describe the anger and frustration that I am feeling right now.
happy|The universe is brought back from the brink of destruction every time you smile.
calm|Do not learn how to react. Learn how to respond. 
sad|Hate is like acid.It damages the vessel in which it is stored and destroys the vessel in which it it is poured.
angry|When you ask someone if you over reacted, then that's your heart telling your mind that it was a stupid decision.
sad|Forget what hurt you in the past, but never forget what it taught you.
happy|I feel I am lucky. I am grateful for this life that God has given me. I am happy, as I am getting to do work that I want to do and enjoy doing it.
angry|I Hope Karma Slaps You In The Face Before I Do.
calm|Silence speaks when words can't. 
happy|Don't fear the enemy that attacks you, but the fake friend that hugs you.
sad|People aren't permanent. Remember this and you will be just fine.
calm|A jealous woman does better research than FBI.
calm|When we close the doors that shut out the past, we will ensure that the ship of life sails smoothly ahead!
happy|A smile is the key that can fit the lock of anybody's heart.
angry|There is no excuse for cheating in a relationship.
happy|If you want something you've never had, you have to do something you've never done.
angry|I hope karma slaps you in the face before I do.
happy|I am blessed with a funny gene that makes me enjoy life.
happy|All I know is that you are the one person who never fails to make me smile.
calm|
angry|Life is too short to spend time with people who suck the happiness out of you.
calm|You are the sky. Everything else ' it's just the weather.
angry|Anger is never without a Reason, but seldom with a good one.
happy|Rich is the person who's happiness requires no money.
angry|If you think your opinion of me has any effect, honey let me assure you that none of my self-worth is wrapped up in what you think of me.
sad|As soon as forever is through, I'll be over you.
sad|Its hard to tell your mind to stop loving someone if your heart still does.
angry|I've been acting like I'm okay, but I'm not.
sad|Your heart is the most powerful organ. It breaks, heals, and becomes stronger again.
sad|My silence is just another word for pain
sad|Tears are prayers too. They travel to God when we can't speak.
happy|Life is like riding bicycle. To keep your balance, you must keep moving.
calm|I don't think that architecture is only about shelter, is only about a very simple enclosure. It should be able to excite you, to calm you, to make you think. 
sad|‘Are you okay?' Always the same question. ‘I'm fine.' Always the same lie.
angry|I hate it when people talk too much.
angry|Is getting close to just walking away?
angry|Whatever is begun in anger ends in shame.
angry|I didn't lose you. you lost me. You'll search for me inside of everyone you're with &I won't be found. 
angry|Sometimes I am not angry, I am hurt, and there's a big difference.
angry|I am wondering why the phrase, "It's none of my business" must always be followed by, "but"?
sad|It's time to say goodbye, but I think goodbyes are sad and I'd much rather say hello. Hello to a new adventure.
sad|You know my name not my story.
angry|Every time you post a cryptic Facebook status update about someone because you don't have the guts to say who you are talking about, I'm going to assume it's about me.
happy|Life is too short to spend time with people who suck the happiness out of you.
happy|A smile can be the most inexpensive way to change your looks.
happy|Everyone can make you smile, but only certain people can make you happy…
happy|Nothing makes a person happier than having a happy heart.
calm|Turn your problem into profit.
happy|Sometimes the things that you are most afraid of are the things that make you the happiest.
calm|Everything has its wonders, even darkness and silence, and I learn whatever state I am in, therin to be content. 
sad|If you love something, let it go. If it comes back to you, it's yours forever. If it doesn't, then it was never meant to be.
sad|Don't promise me things. I don't trust words, I trust actions.
calm|Have patience with all things, But, first of all with yourself.Waiting and hoping is a hard thing to do when you've already been waiting and hoping for almost as long as you can bear it.
angry|I text/chat with you because I want to have a conversation with you...Not to get one word answers.
calm|Anyone can hold the helm when the sea is calm. 
sad|It sucks when you're ignored by the person whose attention is the only thing you want in the world.
angry|Okay.. Just need to get this out. I'm angry, pissed off, upset, frustrated, and irritated. No reason.. Just am. Don't ask why' Cuz I don't know.
sad|I tried to forget you, but the harder I tried, the more I thought about you2
sad|I have too many fantasies to be a housewife.I guess i am a fantasy…
angry|I don't fucking live to please you.
sad|One Of The Difficult Things In Life Is Having The Words In Your Heart That You Can Not Speak to anyone.
happy|Be thankful for what you have; you'll end up having more. If you concentrate on what you don't have, you will never, ever have enough
angry|I am who I am. I do things the way I want to. There s a reason for what I do and I don't owe you an explanation. If you don't like it there's the door
angry|A good woman doesn't get angry and she sure as hell doesn't get even. She gets over it and keeps it moving.
happy|If you aren't happy being single you will never be happy in a relationship. Get your own life and love it first, then share it.
sad|Sometimes you need to take a breath, stop pointing the finger, and take a glance in the mirror.
calm|Keep calm and stay strong.
angry|Fuck it all.
angry|I don't regret my past. I just regret the time I have wasted with the wrong people.
angry|I may look calm but in my head, I have killed you a hundred times.
sad|Crying allows your eyes to speak when your mouth can no longer explain how broken your heart is.
angry|Some things can never be forgotten and nor forgiven.
calm|Not all men are fools, some stay bachelor.Friends come and go, but enemies remain and build up.
angry|There are no words to describe the anger and frustration that I am feeling right now.
sad|Keep smiling… And one day life will become tired of upsetting you
sad|All gracefulness, it seems, is tinged with sadness.
angry|I didn't become heartless, I just became smarter. My happiness will not depend on someone else. Not anymore.
calm|Be yourself. everyone else is already taken.
happy|I think it's time to be happy again.
sad|Everybody is going to hurt you; you just gotta find the ones worth suffering for.
happy|It is hard to concentrate when you are smiling at me.
sad|Never hurt people who love you a lot, because they won't hurt you back. But they'll probably have no choice but to leave you forever…
sad|Faking a smile is so much easier than explaining why you are sad.
calm|A business that makes nothing but money is a poor business.
angry|Hiding the truth is the same as telling a lie.
happy|It's so hard not to smile. 
calm|It is better to have a hen tomorrow than an egg today.
angry|Is singing 'if you're angry & you know it punch their face.
calm|Whoever's calm and sensible is insane! 
happy|Even if happiness forgets you a little bit, never completely forget about it.
happy|True happiness is not expensive. if it requires high price it's a fake.
happy|Don't cry because it's over, smile because it happened.
happy|Every temporary happiness is much better than permanent misery.
angry|It's not that I don't believe you, I'm just 100% sure you're full of crap.
calm|Warning!!! I know KARATE and few other oriental words.
calm|Keep silence for the most part, and speak only when you must, and then briefly. 
happy|Children learn how to smile from their parents.
sad|Remember, On One Can Make You Feel, Inferior Without Your Consent.
happy|When you smile, I smile.
angry|I hate being ignored.
angry|You! ' Get out of my Life.
calm|Doomed are the hotheads! Unhappy are they who lose their cool and are too proud to say, 'I'm sorry.' 
sad|The hardest thing to do is watch the one u love, love somebody else.
angry|If you are patient in one moment of anger, you will escape a hundred days of sorrow.
sad|Everybody is going to hurt you you just gotta find the ones worth suffering for.
calm|In silence there is eloquence. Stop weaving and see how the pattern improves. 
sad|I never stopped loving you, I just stopped showing it
calm|Forgive him who wrongs you; join him who cuts you off; do good to him who does evil to you; and speak the truth even if it be against yourself.
happy|I'm all smiles and it's all because of you :) you know who you are ;)
happy|Good friends are like starts. you don't always see them. but you know they are there !
sad|A tear is made of 1% water and 99% feelings.
sad|It hurts to breathe because every breath I take proves I can't live without you.
sad|If I treated you, the way you treated me, you would hate me.
sad|The best apology is changed behavior.
calm|Life is beautiful! This day this hour, this minute will note come again. Avoid fights and speak sweetly to every person.
angry|Your mistake is letting me go, my mistake was letting you in.
angry|Anger dwells only in the bosom of fools.
angry|I don't care. I'm done.
happy|I finally figured out the only reason to be alive is to enjoy it.
sad|Love is the person you think about during the sad songs…
happy|Born to express not to impress.
happy|I don't let anyone's insecurities, emotions, or opinions bother me. I know that if I am happy, that's all that matters to me.
angry|This world is mad.
calm|Remember to keep the mind calm in difficult moments. 
happy|Smiling is the best way to face every problem, to crush every fear, and to hide every pain.
angry|There is no excuse for cheating in a relationship.
angry|You can't trust anybody these days...you think you have a great friend until you turn around and realize they have a knife 6 inches deep in your back.
angry|CAUTION!! I'm not in my greatest mood today.
calm|It time tp work on your mind! Don't let past situations replay in your mind. Let go of the negative feelings and graduges.
sad|What hurts us is what heals us !
sad|If you love me, let me know. If not, please gently let me go.
angry|I didn't stop loving you. I decided to stop showing it because no matter how hard I tried, you wouldn't get it.
sad|No one understands my pain and that hurts!
happy|Life's short, forget your problems, be happy, and live your life because you never know if there will be another tomorrow.
calm|The pursuit, even of the best things, ought to be calm and tranquil. 
calm|Worry is like a swing. Though you keep moving, you reach nowhere!
happy|Smile like a monkey that has just been handed a banana.
sad|You are always there for me and so you give me the courage to stand alone.
sad|When you are truly comfortable with who you are, not everybody will like you. But you won't care about it one bit.
happy|I appreciate a lot in this life; the things you cannot buy. Life is only once. I am happy being here and all the things that are a risk I normally avoid.
sad|Your pain is the breaking of the shell that encloses your understanding.
calm|It's calm under the waves in the blue of my oblivion. 
sad|If you see a friend without a smile; give him one of yours.
calm|Have patience. All things are difficult before they become easy.
calm|Trees that are slow to grow bear the best fruit.
angry|Silence .. because that's the only thing you deserve from me now.
happy|Never regret something that once made you smile.
happy|A sad day is worth a smile because a smile makes everything a little better.
angry|You have a problem with me. I'm pretty sure a status on Facebook won't fix it..
sad|One day you'll find someone who doesn't care about your past because they want to be your future.
angry|Life is full of fake people.
angry|If he ignores you for 1 day, ignore him for a week.
sad|I just want to fall asleep until i don;t miss you anymore.
sad|Some humans are really bad at being human.
happy|A heart full of joy is better than a hand full of coins.
angry|A fool gives full vent to his anger, but a wise man keeps himself under control.
angry|Wipe your mouth, there is still a tiny bit of bullshit around your lips.
happy|Try to not get jealous of what others have. Just because you see somebody smiling all the time, it does not mean that their life is perfect.
sad|Breaking up doesn't mean that no more love is left; it's more of trying to save the love that's left.
sad|I'll be okay is that what you want to say..??? sad whatsapp status
angry|::TRUST:: It takes years to build and seconds to break.
sad|I don't care for Those, who don't care for me.
calm|It's calm under the waves in the blue of my oblivion. 
sad|Loneliness doesn't kill but sometimes i wish it did.
sad|The hardest thing to do is watch the person you love, love someone else.
sad|Life's a prison when you're in love alone…
happy|You can only have bliss if you don't chase it.
happy|I can say with full sincerity that I am happy. I'm happy because I'm doing what I love and I'm not selling out.
happy|Everyone can make you smile, but only certain people can make you happy…
happy|Making someone else smile is the best feeling in the world.
angry|I'm the person that the more you complain about me, the harder I'll try to annoy you.
sad|I was your cure and you were my disease, I was saving you, and you were killing me.
happy|Smile and forgive because it is the only way to live.
calm|This is an open universe. We cannot get away with anything. Therefore let us be careful to see that there is no evil in our thoughts and actions.
calm|Life is a trip. The only problem is that it doesn't come with a map.
angry|I am a simple person.. I like to mind my own business'but mess with what is mine..then you are my business'and you won't like it.
sad|Going to keep all secrets to myself since some people i can't trust.
happy|Life is an adventure! So live it up!
happy|Don't give up on things that make you smile.
calm|Speak only if it improves upon the silence. 
angry|Don't play with my mood. It's off.
sad|The greater your capacity to love, the greater your capacity to feel the pain.
calm|NEVER allow waiting to become a HABIT. LIVR your dreams.
calm|There is something good in all seeming failures. You are not to see that now. Time will reveal it. Be patient.
angry|When i see your face, I just want to slap you ????
sad|I would rather lose you a thousand time then to never have met you one time
calm|Silence is true wisdom's best reply. 
calm|If something does go wrong, here is my advice'KEEP CALM and CARRY ON. 
sad|Say it before you run out of time. Say it before it's too late. Say what you're feeling. Waiting is a mistake.
happy|True happiness is not expensive. If it requires a high price it's a fake.
angry|my life. My choice. My mistakes. My lessons. not your business.
angry|People change, things go wrong, shit happens, but life goes on.
angry|Destroy what destroys you.
angry|I will not delete you or block you. I am keeping you there so you will be able to see how happy I'm without you. ??????
happy|Use your smile to change the world, but no matter what happens, do not let the world change your smile.
happy|I hope that you can always find a reason to smile.
sad|I wonder if you know what you are doing to me…
happy|There is no cosmetic for beauty like happiness.
calm|It's funny how people say they miss you, but don't even make an effort to see you.
sad|I fall too fast that's why I hurt too much.
happy|Just play. Have fun. Enjoy the game.
calm|Being jealous is not worth it. Therefore, keep calm & call Batman.
angry|Just because I'm being quiet, that doesn't mean I'm mad. ????
sad|I don't understand the love at all..I guess it;s beauty is only at the beginning..
calm|Keep calm you can count on me.
calm|Never hesitate to pour out your heart to God. In your days of troble, you will find that prayer is the shortest route between your heart and God's heart.
happy|I'd be happy to stay single now because I've always been in relationships. For the first time ever I can do what I want, when I want, with who I want, without answering to anyone."
calm|God's LOVE is like an ocean you can see it's beginning but not it's end.
sad|That sad moment when you realize your childhood is over.
happy|Rich is the person who's happiness requires no money.
happy|Some cause happiness wherever they go; others whenever they go.
angry|I wouldn't have to manage my anger if people would learn to manage their stupidity.
happy|Always remember to smile. You never know who might be watching.
happy|Smile! Most people are as happy as they make up their minds to be.
sad|You can't break a heart that's already broken!!
sad|you can always hold back the tears and keep yourself sane- until someone asks if you're okay, that is.
calm|The storm before the calm. 
angry|Sad, Hurt, Angry, Mad & Disappointed. But you know what? I will pull my boot straps up and will move on, it will hurt but i will survive.
sad|It sucks how some people use you when they need you and then they put you aside like you didn't even matter to them from the beginning…
happy|Keep smiling, it makes people wonder what you are up to.
angry|My life, My choices, My mistakes, My lessons, Not your business.
calm|Forgiveness should start with oneself. Until we are able to forgive ourselves, we will not be able to forgive others.
calm|Silence is the best response to a fool.
sad|Never become a daughter of a house where there's no mother
calm|When I die, I want my grave to offer free Wifi so that people visit more often.
calm|I will win, not immediately but definitely.
angry|I'm only responsible for what I say, not for what you understand.
sad|I'm more broken than you think!
sad|And, I'm sad. Again.
sad|The worst feeling ever is not knowing whether you should wait or GIVE UP.
angry|I wish I could just CONTROL + ALT + DELETE this entire day.
angry|Do you ever get the feeling that you would like to reach out and just choke someone?
sad|My sadness has become an addiction when i'm not sad,i feel lost.I start to panic trying to find my way back which leads me back to my original state.
happy|Be the reason someone smiles today.
happy|Don't worry. God is always on time.
angry|I hate the moment when suddenly my anger turns into tears.
calm|I inherited that calm from my father, who was a farmer. You sow, you wait for good or bad weather, you harvest, but working is something you always need to do.
calm|Be a writer of your life and reader of your mind. The more you know yourself, the les you need approval of others.
angry|Do you ever just want to slap the stupid out of someone?
sad|Its better to be lonely then to be played by wrong people.
calm|The best cure for the body is a 'Quiet Mind' and the best cure for mind is 'Never Mind'.
calm|The monotony and solitude of a quiet life stimulates the creative mind. 
angry|Two things to remember, DON'T make decisions when you're angry and DON'T make promises when you're happy.
happy|The prettiest thing that you can wear cannot be found in stores or in your closet. The prettiest thing that you can wear is a smile.
calm|Forgive him who wrongs you; join him who cuts you off; do good to him who does evil to you.
angry|I don't give up easily on someone, but when I finally do I will be so done with you and nothing you'll ever do will bring me back.
calm|Keep calm and pass the weed on.
angry|Is singing, if you're angry & you know it punch their face'
calm|Calmness is the cradle of power. 
sad|Sometimes i keep my feelings to myself because its hard for someone else to understand them ?
sad|Sometimes It's better to be alone…No one can hurt you.
happy|The true measure of success is how many times you can bounce back from failure.
happy|You make my heart smile.
calm|One moment of patience may ward off great disaster. One moment of impatience may ruin a whole life
calm|Keep it simple, keep it honest, keep it real.
calm|It is easier to find men who will volunteer to die, than to find those who are willing to endure pain with patienceSometimes your light shines so bright that it blinds people from seeing who you really are.
happy|I smile because you are my sibling. I laugh because there is nothing that you can do about it.
sad|Life seems to be running on a road without any shelter, without any sign board & without any destination.
happy|One of the sanest, surest and most generous joys of life comes from being happy over the good fortunes of others.
calm|I never found the companion that was so companionable as solitude. We are for the most part more lonely when we go abroad among men than when we stay in our chambers. Henry David Thoreau
sad|Crying is cleansing. There's a reason for tears, happiness or sadness.
sad|Red is the ultimate cure for sadness.
calm|Life isn't about pleasing everyone, it's about hurting no one.
sad|So many words to say and no ways to say them.
sad|Oh, I'm sorry I forgot I only exist when you need something.
angry|Beware!! I am in a bad mood today.
sad|Don't take me for granted,cause unlike the rest.I am not afraid to walk away….
angry|People will always tell you what you did wrong but hesitate to compliment you for what you did right.
happy|Not every single girl is searching, some are actually single and satisfied.
angry|People won't have time for you if you are always angry or complaining.
sad|You aren't the person I knew back then…
calm|Patience is poultice for all wounds.
calm|Rivers never go reverse so try to live like a river, forget the past and FOCUS ON THE FUTURE.
calm|Silence is golden when you can't think of a good answer. Muhammad Ali Click to tweet
calm|Now all my teachers are dead except silence. 
happy|No love is greater than mom's love, no care is greater than dad's care.
calm|coins always make a sound but the currency notes are always silent,So when ur value increases, keep yourself calm and silent.
angry|Don't try to please other people if in the end, you know it wont work.
angry|Some things are better left unsaid, if I don't talk to you it's not because I don't like you, it's because I would rather not say something that I may regret.
happy|I can say with full sincerity that I am happy. I'm happy because I'm doing what I love and I'm not selling out.
sad|Feelings are just visitors, let them come and go.
happy|I hope you always find a reason to smile.
happy|You make life more beautiful because of your smile.
happy|Life is short, Time is fast, No replay, No rewind, So enjoy every moment as it comes.
sad|My life feels like a test I didn't study for.
sad|You don't realise how lonely you r until it's the end of the day and you have a bunch of things to talk about,but no one to Listen !!!
angry|Oh! Do I look like I care anymore? Because my "I care" left when the truth slapped me in the face!!!
angry|If you have a problem with me, I'm pretty sure a vaguebooking status on Facebook won't fix it...
happy|To be exempt from the passions with which others are tormented, is the only pleasing solitude.
angry|There are no words to describe the anger and frustration that I am feeling right now.
sad|I feel like everybody secretly hates me.
angry|Anger is a condition in which the tongue works faster than the mind.
happy|Your smile looks beautiful on you, you should wear it more often.
happy|Positive thinking evokes more energy, more initiative and more happiness.
happy|I am smiling because you have all finally driven me insane.
angry|Ya know what I hate. Being ignored! If you don't want to talk to me anymore then just tell me and quit beating around the bush.
angry|When angry, count four; when very angry, swear.
sad|A beautiful girl with gorgeous EYES, a hidden world of HURT & LIES.
happy|Look back and smile on perils past.
angry|I don't care if you don't like me...I wasn't put on earth to entertain you.
sad|If I had one single wish… I would go back to the moment we kissed
calm|Focus on how you want to feel in every area of your life and start doing activities that create those desired feelings.
angry|I used to care too much for you and now you're the reason I can't feel anything.
angry|Never regret something that once made you smile.
happy|Your smile looks beautiful on you, you should wear it more often.
happy|You like the person if you wish him happiness.
sad|Grief is not as heavy as guilt, but it takes more away from you.
angry|Knows there's a name for people like you.
sad|Loneliness doesn't KILL, but sometimes i wish it DID.
happy|Nothing that you wear is more important than the smile that you wear on your face.
angry|An angry man opens his mouth and shuts his eyes.
angry|Anger repressed can poison a relationship as surely as the cruelest words.
sad|I'm used to it Sometimes It's better to be alone… No one can hurt you.
sad|Behind my smile is everything you'll never understand.
angry|I don't regret my past. I just regret the time I have wasted with the wrong people.
angry|Telling someone to calm down just makes them so much more angry.
angry|My biggest regret is trusting people who could never be trusted in the first place! They were the biggest waste of time ever.
angry|Everything is getting expensive except some people, they are getting cheaper.
happy|Being happy doesn't mean that everything is perfect. It means that you've decided to look beyond the imperfections.
angry|My silence doesn't mean that I am wrong...It simply means that I don't want to argue with people who refuse to understand...
sad|Expectation is the root of all heartache.
calm|All human wisdom is summed up in two words ' wait and hope.
happy|There is nothing quite like seeing a big smile on your child's face and hearing the sound of their laughter. That is when you know that you must be doing something right.
happy|I wore a pretty thing today - SMILE
calm|Why is patience so important? Because it makes us pay attention.
sad|No one cares. They're just pretending.
sad|In Life Sometimes, you have to smile to hide your fears and laugh to hide your tears…
angry|Listen to people when they are angry because that is when the real truth comes out.
happy|The greater part of our happiness or misery depends upon our dispositions, and not upon our circumstances.
angry|Don't make so many promises when you can't even keep one.
sad|I sleep to escape from reality.
sad|I am closest to my mother, as she is my rock, my pillar of strength, and my world. Not only has she stood by me through all times - happy, sad, and otherwise - but there have even been moments when I had completely lost hope, and her immense belief in me had lifted me up.
happy|Be happy with what you have. Be excited about what you want.
angry|I will not delete you or block you. I am keeping you there so you will be able to see how happy I'm without you'
happy|You may not realize it, but you are someone's reason to smile.
calm|After a storm comes a calm. 
sad|It's sad to know I'm done. But looking back, I've got a lot of great memories.
calm|No matter what Dark clouds come into your life, God can lift you above the storm.
sad|The strongest hearts have the most scars.
sad|And then I think maybe I was designed to be alone.
happy|Always remember to be happy; you never know who is falling in love with your smile.
angry|Anger is fear in disguise.
happy|If you smile when no one is around you, then you really mean it.
sad|The most painful goodbyes are the ones that never said and never explained.
sad|The most painful goodbye's are those which were never said and never explained….
angry|My silence doesn't mean that I quit, It simply means that I don't want to argue with people who just don't want to understand.
sad|No matter how beautiful a lie is, in the end it hurts even more than truth would have done
calm|The person who holds a grudge hurts himself more than the one against whom the grugdr is held.
angry|Anger is only one letter short of Danger.
angry|Don't fuck with my feelings, just because you're unsure of your own.
sad|Sometimes what you don't say is more powerful than what you do say.
angry|Never go to bed angry, stay up and fight.
angry|Sometimes one middle finger isn't enough to let someone know how you feel. That's why you have two hands.
happy|Sometimes your joy is the source of your smile, but other times your smile can also be the source of your joy.
calm|Keep calm and pass the weed on.
angry|Anger as soon as fed is dead, Its starving makes it fat.
happy|I all smile and it's all because of you know who you are 
calm|A man who is a master of patience is master of everything else.
angry|Hey, person I went to high school with: If your Facebook friend request is more communication than we had in high school, the answer is no.
sad|Being in-love with someone who doesnt want you is the worst feeling ever.
calm|I'm cool but Summer made me hot!
angry|Ive tried and tried and now I give up. I refuse to be the perfect friend to people that cant treat me with the same respect.
happy|You have to promote yourself; you have to have this smile on your face all the time and be this nice guy – which I am! 
calm|Those who seek peace above all else, they say, will always deceive to keep the water calm. 
happy|When you smile, the whole world stops and stares for a while.
sad|I just need a little time alone…to recharge..
angry|Don't like me? Cool, I don't wake up every day to impress you.
happy|Don't forget to smile because smiling is infectious.
sad|I wish i could ignore you like you ignore me.
angry|I hate that I cry when I'm frustrated because people think I'm hurt when I'm really just trying not to kill you.
happy|There's nothing like deep breaths after laughing that hard. Nothing in the world like a sore stomach for the right reasons
angry|Don't be so happy, I don't really forgive people, I just pretend like it's OK and wait for my turn to destroy them.
angry|When you learn that a truth is a lie, anger follows.
calm|I don't need to explain myself because, I know I'm right.Keep calm and enjoy life.
angry|The strong man is not the good wrestler; the strong man is only the one who controls himself when he is angry.
happy|When you smile, it makes me melt.
angry|I'm done, tired of being ridiculed, kicked and stepped on, moving on and not getting close to anyone anymore!
calm|If I delete your number, you're basically deleted from my life.
angry|don't be angry with people who don't have the capacity to change.
sad|Want to get your Ex back? Check this out: How to Get the Ex Back
happy|Every temporary happiness is much better than permanent misery.
angry|I'm making some changes in my life. If you don't hear anything from me you are one of them.
calm|We can't change what's going on around us, until, we start changing what's going on within us.
happy|It is not how much we have, but how much we enjoy, that makes happiness.
sad|The only time I realized I fell in love with you was the only moment I found out that you had already belonged to someone else.
sad|I did everything right for someone that does everything wrong.
happy|Think big thoughts but relish small pleasures.
happy|It is nearly impossible to stay mad at someone who really knows how to make you smile.
happy|Rich is the person who's happiness requires no money.
sad|Heart broken quotes with pictures sad whatsapp status
sad|I don't get tired of loving you. I just get tired of waiting, assuming, hearing lies, saying sorry and getting hurt.
angry|I don't regret my past. I only regret wasting time on the wrong people.
calm|Life is journey. I am traveler.
angry|I don't have time to hate anyone, I will just forget about you.
sad|Sometimes you will never know the value of a moment until it becomes a memory.
angry|Don't make me angry, I am running out of places to hide bodies.
happy|Time, you can't keep it, but you can spend it.
angry|Anger at lies lasts forever. Anger at truth can't last.
sad|I hate how we went from being strangers, to friends, to close friends, to almost sumthing more, to nothing
sad|Some people create their own storms, the get upset when it rains.
sad|My heart keeps breaking.
angry|Don't chat with me just when you're bored. Bitch please! My name is not Adam Lambert. I'm not here for your entertainment.
sad|Wounds make better lessons than lectures.
happy|Smile knowing that you did the best that you could do.
angry|Just because I'm being quiet, that doesn't mean I'm mad.
sad|People cry, not because they are weak. It is because they've been strong for too long.
calm|I always teach myself calm and visualization stuff. 
sad|Some days are just bad days, that's all. You have to experience sadness to know happiness, and I remind myself that not every day is going to be a good day, that's just the way it is!
sad|Is having one of those days where they feels like they can't do anything right.
calm|peace of mind is a beautiful gift which we can give ourselves, by expecting nothing even after doing everything.
happy|Find a reason to smile every day.
sad|Don't expect me to tell you what you did wrong. If you can't figure it out yourself, then you are not ready to correct it,cos you did not know it was a mistake.
happy|Peace begins with a gesture as small as a smile.
calm|Patience is bitter, but its fruit is sweet.
angry|Feelings are much like waves, we can't stop them from coming but we can choose which ones to surf.
sad|I hate missing someone and not being able to do anything about it.
happy|There's nothing like deep breaths after laughing that hard. Nothing in the world like a sore stomach for the right reasons.
happy|For many people, a smile can be the beginning of a good friendship. Sometimes a smile can be the start of a wonderful romance.
happy|Count your age by friends, not years. Count your life by smiles, not tears.
angry|If you're not angry, you're just stupid or you don't care.
sad|It's amazing how someone break your heart but you still love them with all little broken pieces.
calm|Three hundred years of humiliation, abuse and deprivation cannot be expected to find voice in a whisper. 
sad|I killed a part of me to keep you alive.
sad|Sometimes it's better to be alone. Nobody can hurt you in life!
sad|If you're going to make me cry, at least be there to wipe away the tears.
sad|Feeling Very Bad Today….!!
calm|When you're tempted to lose patience with someone, think how patient God has been with you all the time.
calm|Some people are alive only because it's illegal to kill them.
sad|Never make a decision when you are upset, sad, jealous or in love.
sad|The surest way to hurt yourself is to give up on love, just because it didn't work out the first time!
angry|I don't have a short temper I just have a low tolerance for stupidity, immaturity & ignorance.
happy|Life is like a roller coaster, live it, be happy, enjoy life.
calm|Anyone can hold the helm when the sea is calm. 
angry|I took the blame, but we both know it wasn't just my fault.
happy|I don't want a perfect life. I want a happy life….
happy|I don't care what gender you are, i will still call you "dude".
angry|Mind your own problems before you talk about mine.
angry|I am a danger to myself if I get angry.
angry|speak when you are angry- and you will make the best speech you will ever regret.
calm|Patience and wisdom walk hand in hand, like two one-armed lovers.
calm|Keep cool; anger is not an argument. ' Daniel Webster
happy|My alone feels so good, I'll only have you if you're sweeter than my solitude.
calm|Get up every morning, imagine a future then make it happen.
calm|Find patience or it will never find you.
sad|Be kind, for everyone you meet is fighting a hard battle.
happy|If you don't have a smile, I can always give you one of mine.
happy|Smiling is my favorite exercise.
angry|Sometimes I feel like giving people a high-five, in the face'.. with a chair.
sad|The hardest to do is waking up without you.
angry|Sometimes I feel like giving people a high-five, in the face'.. with a chair.
calm|The world's continual breathing is what we hear and call silence. 
